fn,bbox
1473751151427IMG_0946.png,161 41 432 625
JPEG_20160915_194825_1000895620546.png,143 0 344 640
JPEG_20161119_175048_100017797978.png,67 89 437 522
JPEG_20161126_155404_1000943174218.png,93 191 459 465
JPEG_20161205_135636_10009464373.png,72 39 349 593
147333954981155734_XXX_v1.png,0 55 457 587
1480655066959brownpowdercoating-500x500.png,99 6 427 640
JPEG_20160524_145522_1000776548649.png,65 186 414 406
1475007975768DSC020111.png,115 11 413 623
JPEG_20160831_162058_1000918901300.png,53 204 435 521
JPEG_20161208_180623_1000897318175.png,148 128 351 612
JPEG_20160821_144345_1000292274626.png,65 179 395 537
JPEG_20160629_133326_1000361522826.png,124 76 314 448
JPEG_20160820_122718_1000582882211.png,142 86 326 612
JPEG_20161012_173257_1000609242718.png,40 148 462 536
1474724366160DSC08161.png,13 249 450 430
JPEG_20160704_194022_1000268124421.png,38 122 367 588
JPEG_20160630_122028_1000510193036.png,116 117 407 440
1473660975618DeeplearnS11282.png,140 67 331 575
JPEG_20161025_131302_1000199424743.png,44 93 310 525
JPEG_20160628_135622_1000460464173.png,41 123 437 543
147771894436920161028_155233.png,54 70 428 326
JPEG_20160608_130403_10002086103.png,105 119 373 499
JPEG_20160526_165846_1000522221292.png,61 53 424 441
JPEG_20160629_140837_1000784384976.png,68 105 426 518
1470737801442DSC_0166.png,7 181 463 536
JPEG_20161028_141004_1000576559175.png,24 72 480 640
1468667300314JPEG_20160712_155122_1000613100162.png,64 193 330 522
JPEG_20160623_154145_1000443453740.png,120 61 334 488
1480584112729IMG_20161129_205101.png,103 65 350 627
1475056910162DSC02261.png,53 63 409 630
JPEG_20161128_163253_1000718508040.png,152 127 314 479
JPEG_20160810_103149_1000491470427.png,128 136 375 482
147323497268523.png,30 36 446 596
JPEG_20161123_184554_1000741956183.png,67 54 241 290
JPEG_20161208_145540_100017446982.png,54 262 475 389
JPEG_20161129_152510_100087572073.png,36 226 458 589
JPEG_20160711_173750_1000529120781.png,121 92 439 471
1473660967213DeeplearnS11248.png,101 46 389 603
JPEG_20160711_114806_1000330254520.png,126 171 356 528
147753777789920161026_122339.png,52 74 335 525
JPEG_20160621_112830_1000831326545.png,69 242 396 494
1474630273990DSC08196.png,112 40 350 594
1480512539305IMG_0174.png,91 133 331 494
1473659365788DeeplearnS11802.png,127 46 339 601
JPEG_20160624_111342_1000122545126.png,61 97 368 575
JPEG_20161119_152018_1000374581115.png,143 70 375 587
1480940912406_R2A1919.png,196 217 396 407
1471628051330AddProductView.png,0 8 480 640
JPEG_20160608_114653_1000224164355.png,124 114 420 559
1480932470803_R2A1810.png,73 198 412 401
JPEG_20161205_140534_100034632880.png,99 49 376 553
JPEG_20160621_161202_1000357403974.png,131 65 299 569
JPEG_20161207_144759_1000691179967.png,25 90 466 501
1480507638310IMG_0446.png,125 101 333 537
JPEG_20160715_115626_1000172571678.png,55 206 480 536
1473662596527DeeplearnS11561.png,174 70 334 573
1473665141463DeeplearnS11424.png,168 65 340 567
JPEG_20160727_144338_1000483885364.png,130 16 314 344
JPEG_20161011_155148_1000349694237.png,192 33 336 585
JPEG_20161121_185946_1000381934706.png,41 111 466 545
1481181887400IMG_0147.png,100 157 343 512
147185169744720160818_123752.png,53 37 469 561
JPEG_20160513_151257_1000754585258.png,33 153 447 508
1480508598416IMG_0409.png,120 132 291 589
JPEG_20160711_154423_1000550832029.png,27 219 456 482
JPEG_20161124_191529_1000196390494.png,26 143 416 472
147742495631420161025_160926.png,62 32 446 532
JPEG_20161025_122933_1000724607526.png,136 161 401 413
1480332158629_R2A3401.png,90 270 417 547
JPEG_20161208_170506_1000397933779.png,67 268 392 354
1480959235853_R2A2341.png,131 220 244 376
1475008583100DSC019741.png,63 86 392 514
JPEG_20161118_135815_100085057535.png,3 211 480 459
JPEG_20161123_163906_1000374209604.png,22 279 370 368
1480509205870IMG_0200.png,89 22 318 534
JPEG_20161025_140236_1000129709307.png,110 64 346 540
JPEG_20160712_104946_1000313350002.png,141 177 420 476
JPEG_20160624_151034_100065898310.png,82 178 349 452
JPEG_20160810_143349_1000931772307.png,86 259 443 368
1473751274471IMG_0938.png,92 96 350 555
1480655068487carwash-500x500.png,0 43 458 640
JPEG_20161118_134222_1000318871628.png,4 189 480 465
JPEG_20160702_165822_1000381410100.png,94 64 350 528
JPEG_20160621_121456_1000971711332.png,81 237 464 431
JPEG_20161115_161521_100074252725.png,46 155 417 548
147444976555311473239809173-Mast--Harbour-Men-Blue-Solid-Regular-Sneakers-781473239809054-3.png,63 93 409 534
14716280828883.png,45 276 433 365
JPEG_20161120_130427_100083895539.png,2 198 480 382
JPEG_20160731_154917_1000856524005.png,56 84 426 581
147742494553120161025_161507.png,164 90 377 461
147772376029220161028_161912.png,42 33 284 622
147771746461220161028_142821.png,36 60 353 577
1473486809735DeeplearnS11958.png,4 3 457 597
JPEG_20160704_124637_1000194948211.png,156 77 314 481
JPEG_20161129_133855_1000416935426.png,72 41 424 539
1473315228171DeeplearnS11319.png,107 57 346 593
JPEG_20160701_143343_1000251657228.png,61 168 364 594
JPEG_20160624_153159_100083776833.png,140 266 396 481
1480514392495IMG_0516.png,76 54 369 390
JPEG_20160620_173251_1000308346245.png,145 89 321 542
JPEG_20160608_124002_1000686671422.png,63 96 400 552
1470990283520IMG_0024.png,25 74 426 494
147772033711320161028_152117.png,94 57 363 575
JPEG_20161120_173507_1000290402474.png,3 239 480 487
JPEG_20160702_144447_1000281296048.png,152 102 285 508
JPEG_20161115_163213_1000879671023.png,105 104 375 525
JPEG_20160524_144740_1000724103131.png,62 174 460 440
JPEG_20161207_143444_1000851008815.png,0 153 480 638
JPEG_20161117_172508_100065670856.png,108 152 378 426
1473486604953DeeplearnS11873.png,178 56 337 585
JPEG_20161208_142426_1000470442160.png,12 252 446 382
147772377680620161028_161933.png,156 86 347 555
JPEG_20161205_163412_100059382679.png,110 32 385 468
147324145888220150407121517PR_Plain_Basket.png,34 15 455 629
1474630309114DSC08199.png,57 80 384 553
1470734958457DSC_0144.png,33 131 418 509
JPEG_20160702_171108_1000757182853.png,98 110 367 494
JPEG_20160623_161515_1000222935872.png,195 113 401 596
JPEG_20160308_132210_-1411382710.png,184 134 333 529
JPEG_20161208_175841_1000574940671.png,125 106 373 553
JPEG_20161125_181804_1000437097385.png,268 72 429 515
JPEG_20161125_185015_1000270859688.png,161 37 320 528
JPEG_20160629_150011_1000874564252.png,136 149 376 529
1475062890082DSC00246.png,41 252 455 393
1474631057905DSC06019.png,127 173 412 616
JPEG_20161210_160925_100054350374.png,179 152 284 533
147323496117919.png,242 34 453 617
1473749736735IMG_1163.png,65 256 480 432
JPEG_20160711_112709_1000348654625.png,170 87 322 609
JPEG_20161119_172411_1000345239015.png,106 100 373 429
JPEG_20160712_163447_1000743131562.png,38 164 373 550
JPEG_20161209_140951_1000651802472.png,42 98 468 540
JPEG_20161025_132534_100054505020.png,126 29 366 489
1472043047548zoom6.png,0 0 464 640
JPEG_20160624_123733_1000548414065.png,141 52 268 640
1473660415365DeeplearnS11952.png,138 78 337 558
JPEG_20161118_175224_1000193507342.png,109 154 339 543
1477036376986DSC_7594.png,66 6 468 640
JPEG_20160625_135449_1000362404410.png,177 115 305 537
JPEG_20161028_134523_1000846785102.png,60 70 333 606
JPEG_20161107_175627_1000971921291.png,96 178 405 484
1480602016869_R2A5726.png,108 163 367 469
JPEG_20161124_132058_1000269821924.png,78 62 396 544
JPEG_20161210_132021_1000517705867.png,15 132 448 461
JPEG_20161126_174627_1000238358305.png,141 87 347 496
1472042991858w_nd-12338_griso_06.png,121 24 383 602
JPEG_20160629_155355_1000583510250.png,173 155 360 474
1473486378132DeeplearnS11820.png,138 74 357 568
JPEG_20160916_141706_1000994208061.png,202 21 373 624
1474703006161DSC07130.png,91 241 415 463
147753669460820161026_125142.png,62 56 357 472
1473750673265IMG_1049.png,107 27 366 629
JPEG_20160921_133451_1000666459353.png,62 145 419 434
1475062719736DSC09826.png,56 49 439 636
147771851437420161028_151253.png,63 119 405 526
JPEG_20161028_134627_1000648904079.png,124 144 472 509
JPEG_20161121_172405_1000691123460.png,69 90 403 561
JPEG_20160621_122029_1000357517942.png,26 260 433 461
JPEG_20160607_162932_1000822004948.png,97 189 392 449
1472036778659Provogue_Casual_Shoes__Brown_with_ID_Socks_900X900_01_0.png,25 28 426 638
1470727879995DSC_0042.png,0 0 480 562
1474701261181DSC07051.png,44 5 274 556
JPEG_20160527_164515_1000810249293.png,99 75 396 537
1474723162022DSC07978.png,10 284 463 440
1480655067736bubblesheet-500x500.png,0 63 480 622
1473486796578DeeplearnS11949.png,130 76 352 566
147742537313220161025_161621.png,41 59 301 521
JPEG_20160621_105740_1000626214977.png,53 309 430 428
1473746611196IMG_0671.png,76 125 340 640
1473751455009IMG_0912.png,4 233 466 455
1473231375663DeeplearnS11307.png,89 53 351 573
147772124079420161028_170142.png,183 95 349 551
JPEG_20161126_134552_1000658604205.png,143 85 324 533
JPEG_20160405_181757_455704354.png,33 152 366 584
1473664794508DeeplearnS11647.png,0 1 465 640
147742436740920161025_143724.png,142 73 369 474
JPEG_20160810_161728_1000200828927.png,167 182 369 521
JPEG_20160607_180303_1000827775102.png,110 168 404 549
147185877169420160818_122926.png,179 53 454 604
JPEG_20160625_123652_1000863331679.png,109 214 399 577
JPEG_20161205_123759_1000834937037.png,86 94 327 458
JPEG_20161120_172136_1000521930185.png,65 181 416 501
JPEG_20160513_170015_1000285391353.png,108 92 352 587
JPEG_20161209_184526_1000792587710.png,63 193 376 433
JPEG_20161123_171910_100050855618.png,180 216 286 519
147742626453120161025_155038.png,95 119 454 523
JPEG_20160921_133400_1000629524472.png,89 137 395 425
JPEG_20160724_122257_1000641524664.png,80 21 392 626
1474723945378DSC08107.png,82 114 400 609
JPEG_20160607_171839_1000750415719.png,48 155 383 454
14676154859351.png,115 33 367 603
1473665196815DeeplearnS11442.png,49 0 429 577
1475151239367DSC00466.png,146 253 433 483
147771895432120161028_155248.png,65 40 398 592
JPEG_20160527_131636_1000629041868.png,63 71 405 483
1474722856484DSC07909.png,92 247 404 432
JPEG_20161123_184154_1000468357031.png,167 82 401 464
JPEG_20161125_172032_1000311386244.png,159 26 357 595
JPEG_20160608_150354_1000172889509.png,128 164 414 381
JPEG_20160623_171633_1000288454715.png,155 97 334 572
JPEG_20161210_142149_1000468452283.png,28 255 401 326
JPEG_20160627_105915_1000475363432.png,73 278 475 396
JPEG_20161120_133052_100051406857.png,8 21 480 587
1475158372225DSC07266.png,75 99 405 542
1473660649746DeeplearnS11980.png,132 47 347 592
1474703329355DSC07102.png,57 100 415 560
JPEG_20160704_105217_1000245113850.png,111 98 449 547
JPEG_20160622_130037_1000408582328.png,85 95 397 431
14716280591338.png,155 57 343 582
1473315132321DeeplearnS11528.png,0 62 383 640
JPEG_20161125_183900_100096419264.png,192 22 344 542
JPEG_20160607_163532_100030935059.png,100 27 276 625
JPEG_20160527_124851_1000474547347.png,0 153 480 433
JPEG_20160629_115436_1000378530700.png,109 210 430 427
JPEG_20161209_154435_1000947850184.png,82 289 348 372
1473752915767IMG_1341.png,135 69 473 472
JPEG_20160530_170735_1000869389281.png,191 121 391 511
JPEG_20160706_132943_1000872756546.png,143 227 330 421
JPEG_20161125_165140_1000442472285.png,0 148 480 415
JPEG_20160527_124010_1000761526348.png,87 92 439 470
JPEG_20160608_124433_1000965192568.png,93 150 437 443
147204083037311be41c754ffe0f059ad0d10daffd531.png,110 41 405 598
147185870785220160818_122630.png,22 23 416 593
1473746681893IMG_0653.png,195 16 301 633
JPEG_20160630_152217_1000354822356.png,183 131 366 551
JPEG_20160624_122508_1000178910441.png,85 190 339 576
JPEG_20160820_105033_1000959876812.png,21 223 412 425
JPEG_20160704_172315_100071623235.png,87 206 383 405
JPEG_20160625_125015_1000460293914.png,208 145 293 331
JPEG_20160625_122408_1000478880936.png,119 117 345 564
147443995819411472450527956-Roadster-Men-Brown-Sneakers-3241472450527813-5.png,50 42 434 640
JPEG_20160711_123043_1000581751304.png,96 223 367 493
JPEG_20161119_172719_100022331278.png,71 187 420 422
1475007516737DSC021911.png,77 63 374 622
1474630587908SHOEHZH7RJSJUGAC_1.png,11 172 475 482
JPEG_20160823_122132_1000618762712.png,14 44 434 523
JPEG_20161125_194847_1000478559088.png,157 102 321 448
JPEG_20161119_150835_1000393085665.png,101 153 373 536
1468651764215JPEG_20160712_104527_1000121499028.png,55 246 402 418
147772375545320161028_161904.png,0 83 480 640
JPEG_20161125_184732_1000918011014.png,110 117 343 514
JPEG_20161126_173636_1000540049274.png,134 43 320 612
1469624385270JPEG_20160628_124844_1000747142018.png,109 77 363 554
JPEG_20160711_164958_1000303181715.png,80 241 465 435
1473661305661DeeplearnS11500.png,163 86 333 548
JPEG_20160526_152632_100020859224.png,85 22 418 415
JPEG_20161120_132648_1000496852149.png,169 174 335 500
JPEG_20160625_112201_1000107496509.png,188 105 326 537
JPEG_20160823_121018_1000774037737.png,51 121 440 491
1473837725988DSC_5909.png,104 63 480 640
1480598125936_R2A5473.png,59 216 447 432
JPEG_20160701_171310_1000300699588.png,116 165 328 487
JPEG_20160820_105223_1000165068479.png,26 246 389 388
1473665155028DeeplearnS137.png,69 54 354 625
JPEG_20161117_184645_1000489520923.png,131 148 308 549
JPEG_20161121_185031_1000586587389.png,21 0 437 519
JPEG_20160624_130410_1000601036401.png,169 223 355 583
JPEG_20160711_144655_100081377290.png,119 186 421 501
1473665094926DeeplearnS11411.png,44 0 430 548
JPEG_20161117_191054_1000882116670.png,139 15 307 614
JPEG_20160712_101446_100012130854.png,93 231 441 446
JPEG_20160718_151744_1000686042316.png,47 78 424 574
JPEG_20161123_125205_1000903787532.png,83 132 361 576
1480655079335kurti-500x5001.png,72 93 408 555
JPEG_20161116_181304_100067520446.png,154 59 338 573
1473662509018DeeplearnS11533.png,40 0 439 612
1475063397485DSC00146.png,8 237 455 391
1480843915613IMG_20161204_130811.png,198 99 278 482
JPEG_20160810_165503_1000100327363.png,83 74 358 569
1480962411829_R2A2491.png,75 206 432 434
1474713833555DSC07454.png,96 219 421 415
JPEG_20161124_145645_1000356407444.png,37 163 448 501
JPEG_20161125_190113_1000178977255.png,184 162 293 467
147443959417811472215530906-Mast--Harbour-Men-Charcoal-Grey-Sneakers-8931472215530677-1.png,39 22 463 599
JPEG_20160701_124225_1000185244513.png,46 150 417 492
JPEG_20161210_163634_1000875589467.png,197 22 287 602
JPEG_20160709_131652_1000710570565.png,40 47 382 416
JPEG_20161116_174728_100031499363.png,45 52 364 554
JPEG_20160820_111619_1000340709887.png,35 250 464 364
1480843811024IMG_20161204_130740.png,110 119 368 522
JPEG_20161126_172800_1000720516555.png,166 142 289 518
JPEG_20161126_134224_1000541897184.png,0 40 480 603
JPEG_20161117_160226_1000456920673.png,52 81 462 504
1481181952034IMG_0151.png,129 156 381 518
JPEG_20161007_153906_1000601833751.png,21 24 463 630
JPEG_20160530_155815_1000750077893.png,23 182 450 492
JPEG_20160516_152331_1000128608408.png,43 140 477 354
JPEG_20161124_175042_1000843509311.png,82 138 393 416
1473659854333DeeplearnS11854.png,64 66 388 640
1474631948333DSC06119.png,18 203 398 428
JPEG_20161120_130722_1000906595201.png,76 6 480 640
147742630003820161025_152510.png,42 21 392 530
JPEG_20160709_120710_1000228999077.png,162 131 387 498
JPEG_20160810_120448_1000129721698.png,154 119 344 584
JPEG_20161121_173230_1000483589963.png,72 49 347 593
1474638094931DSC06445.png,35 197 425 438
JPEG_20160530_181620_1000987065740.png,157 74 310 392
JPEG_20160514_130435_1000539519352.png,3 2 412 582
JPEG_20161126_123240_1000474379657.png,130 54 284 588
JPEG_20161118_170106_1000108885589.png,83 246 364 459
JPEG_20160702_171119_1000971395127.png,0 110 434 560
1473662951584DeeplearnS11617.png,0 95 427 640
1475008546631DSC019811.png,13 3 480 528
1473486873549DeeplearnS11986.png,162 78 352 569
JPEG_20161130_165241_1000953860904.png,208 15 308 604
1474634073654DSC05968.png,116 49 299 491
JPEG_20160621_150929_1000674162755.png,84 119 368 554
1473315308900DeeplearnS11615.png,158 68 332 584
1480969412923IMG_3327.png,30 173 459 489
1474639080809DSC06399.png,13 212 413 412
JPEG_20161129_143011_1000902703739.png,99 41 439 560
JPEG_20161118_143959_1000170566205.png,160 192 305 526
1480502437031IMG_20161129_193710.png,13 64 426 598
JPEG_20160624_122137_1000479751520.png,108 192 367 545
JPEG_20161120_123227_1000443510507.png,78 148 358 431
JPEG_20160810_151138_1000510265465.png,154 90 332 615
JPEG_20161028_112758_1000834511163.png,48 13 309 616
14583334051441.png,115 177 363 488
JPEG_20160630_143543_1000146735194.png,96 92 368 486
JPEG_20160628_135550_1000337118572.png,110 125 381 521
1474716296181DSC07748.png,94 86 427 587
JPEG_20160608_114544_1000765057981.png,16 99 447 482
JPEG_20161201_142221_1000400724324.png,156 130 344 536
1473750609634IMG_1050.png,8 227 480 468
JPEG_20161121_200304_1000227048827.png,56 71 421 544
1469624439104JPEG_20160628_124931_1000815456565.png,133 102 345 502
1474637677877DSC06467.png,63 26 324 602
1470744461632DSC_0227.png,21 77 429 554
1472628487088m_lone_peak_rio_red_02.png,118 29 409 599
JPEG_20161125_202050_1000961811178.png,142 204 344 396
JPEG_20160625_103954_1000257302983.png,141 197 391 545
JPEG_20160623_180628_1000803505010.png,212 311 291 395
